neuron_id,community,type
720575940628627867,11,motor
720575940628136347,11,inter
720575940638677411,11,sensor
720575940614373799,11,inter
720575940637843886,11,motor
720575940614570415,11,motor
720575940620431798,11,sensor
720575940624890296,11,sensor
720575940629574082,11,motor
720575940609376707,11,motor
720575940629240263,11,motor
720575940643543496,11,inter
720575940625502666,11,sensor
720575940611385806,11,sensor
720575940640178640,11,inter
720575940611813842,11,motor
720575940632803795,11,sensor
720575940622027222,11,motor
720575940618131928,11,inter
720575940618273241,11,motor
720575940641585627,11,motor
720575940623426013,11,inter
720575940613458403,11,inter
720575940624163303,11,motor
720575940621777390,11,motor
720575940653480438,11,motor
720575940628873722,11,inter
720575940629064186,11,sensor
720575940616702465,11,sensor
720575940629961219,11,sensor
720575940628455942,11,inter
720575940623817223,11,motor
720575940623632904,11,sensor
720575940616471052,11,motor
720575940625099278,11,motor
720575940624712206,11,inter
720575940626125331,11,sensor
720575940620298772,11,motor
720575940644438551,11,motor
720575940624579100,11,sensor
720575940632713759,11,motor
720575940624323110,11,motor
720575940623764007,11,motor
720575940613339688,11,inter
720575940614681128,11,motor
720575940610605614,11,motor
720575940633145903,11,inter
720575940625871408,11,motor
720575940613958194,11,motor
720575940614087219,11,motor
720575940630618680,11,motor
720575940637661759,11,motor
720575940627845704,11,motor
720575940617818708,11,sensor
720575940639425112,11,motor
720575940637078106,11,sensor
720575940622105182,11,sensor
720575940635146848,11,inter
720575940611164770,11,inter
720575940625400420,11,sensor
720575940614412906,11,sensor
720575940635206251,11,inter
720575940621875821,11,motor
720575940644639342,11,motor
720575940611746418,11,motor
720575940620171892,11,sensor
720575940620642940,11,motor
720575940623229564,11,inter
720575940605876866,11,sensor
720575940626240131,11,sensor
720575940623084170,11,motor
720575940635970190,11,sensor
720575940625050256,11,motor
720575940634428058,11,motor
720575940627980955,11,sensor
720575940635355804,11,motor
720575940635202204,11,inter
720575940615484063,11,motor
720575940613870242,11,motor
720575940633631396,11,sensor
720575940632042148,11,inter
720575940619403942,11,sensor
720575940632943277,11,inter
720575940606726834,11,sensor
720575940622361270,11,motor
720575940625420986,11,motor
720575940625048250,11,sensor
720575940621779661,11,sensor
720575940640096976,11,motor
720575940614138577,11,motor
720575940610075346,11,sensor
720575940622066390,11,motor
720575940630309591,11,motor
720575940630379223,11,motor
720575940613339875,11,motor
720575940612033253,11,inter
720575940612537061,11,motor
720575940624231143,11,motor
720575940637635305,11,motor
720575940623637226,11,motor
720575940624366315,11,motor
720575940611207922,11,sensor
720575940622633716,11,motor
720575940650357494,11,motor
720575940631022336,11,motor
720575940617243393,11,sensor
720575940626203394,11,sensor
720575940627841795,11,sensor
720575940617720577,11,sensor
720575940622791429,11,inter
720575940628290307,11,sensor
720575940624280328,11,motor
720575940607982345,11,inter
720575940622859021,11,motor
720575940622945037,11,sensor
720575940632464146,11,inter
720575940626889491,11,motor
720575940627368723,11,motor
720575940622263066,11,motor
720575940617444130,11,motor
720575940646353699,11,inter
720575940644758308,11,motor
720575940642894628,11,motor
720575940624861989,11,sensor
720575940624986919,11,motor
720575940625718053,11,sensor
720575940623338281,11,motor
720575940612227880,11,sensor
720575940629312300,11,motor
720575940629490476,11,motor
720575940629539628,11,inter
720575940631759663,11,motor
720575940647945012,11,sensor
720575940632380216,11,sensor
720575940616026939,11,sensor
720575940638526278,11,inter
720575940623166284,11,inter
720575940619948880,11,motor
720575940607982428,11,motor
720575940625990500,11,inter
720575940635872101,11,motor
720575940636361573,11,motor
720575940628478823,11,inter
720575940634172267,11,sensor
720575940636343147,11,inter
720575940649591673,11,motor
720575940649577337,11,inter
720575940627463043,11,inter
720575940626717573,11,sensor
720575940637565838,11,motor
720575940635599758,11,motor
720575940625458064,11,sensor
720575940634295191,11,motor
720575940619549598,11,motor
720575940644641696,11,sensor
720575940632308644,11,inter
720575940621835174,11,motor
720575940622932905,11,motor
720575940606852018,11,motor
720575940606391218,11,motor
720575940620356545,11,inter
720575940629900226,11,motor
720575940627139530,11,motor
720575940631542732,11,sensor
720575940634061779,11,sensor
720575940617917396,11,motor
720575940629547991,11,sensor
720575940617190361,11,motor
720575940617399257,11,motor
720575940604470240,11,inter
720575940633095137,11,motor
720575940612572131,11,inter
720575940625673196,11,motor
720575940620860398,11,motor
720575940621665263,11,inter
720575940611638258,11,sensor
720575940621319156,11,motor
720575940636656632,11,motor
720575940624710653,11,inter
720575940614595582,11,inter
720575940614358014,11,inter
720575940623182847,11,motor
720575940617432065,11,motor
720575940628694019,11,sensor
720575940626140164,11,inter
720575940623455239,11,motor
720575940630644727,11,inter
720575940628706325,11,inter
720575940645989399,11,sensor
720575940617796642,11,inter
720575940643789860,11,sensor
720575940628034603,11,sensor
720575940647228468,11,motor
720575940633011256,11,sensor
720575940631168057,11,motor
720575940617303099,11,motor
720575940629883971,11,sensor
720575940628321352,11,sensor
720575940621007952,11,inter
720575940625454162,11,motor
720575940632804435,11,motor
720575940632722515,11,motor
720575940621065301,11,motor
720575940626609234,11,sensor
720575940635591776,11,motor
720575940634528864,11,motor
720575940627891305,11,inter
720575940629437545,11,inter
720575940634756203,11,motor
720575940614403178,11,motor
720575940635028591,11,motor
720575940629812346,11,motor
720575940620842111,11,motor
720575940640978048,11,motor
720575940647586948,11,motor
720575940623387786,11,inter
720575940625878160,11,motor
720575940618165393,11,inter
720575940616604817,11,sensor
720575940624434323,11,motor
720575940612488341,11,motor
720575940634459290,11,motor
720575940633992346,11,motor
720575940634260636,11,sensor
720575940618284190,11,sensor
720575940644541600,11,inter
720575940614730914,11,motor
720575940614581410,11,motor
720575940633705636,11,inter
720575940627094696,11,sensor
720575940621929641,11,motor
720575940620541099,11,motor
720575940606112940,11,motor
720575940613303471,11,sensor
720575940620258480,11,motor
720575940622281904,11,sensor
720575940625054906,11,sensor
720575940615623867,11,motor
720575940639198397,11,motor
720575940635540671,11,sensor
720575940634743999,11,sensor
720575940620657857,11,motor
720575940630334658,11,motor
720575940627514567,11,inter
720575940627578055,11,sensor
720575940626162890,11,motor
720575940633529548,11,motor
720575940610995410,11,motor
720575940633308371,11,motor
720575940633316563,11,inter
720575940630140119,11,sensor
720575940637388004,11,motor
720575940627866856,11,motor
720575940623355114,11,motor
720575940623443179,11,sensor
720575940619681006,11,motor
720575940620119279,11,motor
720575940636167416,11,inter
720575940625132797,11,inter
720575940614386942,11,inter
720575940623004933,11,sensor
720575940623650055,11,sensor
720575940608339209,11,inter
720575940633333017,11,motor
720575940627447068,11,sensor
720575940618958109,11,inter
720575940606461216,11,motor
720575940646526243,11,motor
720575940623385894,11,motor
720575940632847661,11,motor
720575940631483695,11,motor
720575940630291767,11,motor
720575940629177655,11,inter
720575940629957943,11,sensor
720575940629845303,11,inter
720575940628360506,11,inter
720575940629792060,11,motor
720575940620537153,11,motor
720575940610549060,11,motor
720575940619138373,11,sensor
720575940637711686,11,sensor
720575940624121161,11,motor
720575940640425294,11,sensor
720575940620082512,11,motor
720575940627162450,11,sensor
720575940615808342,11,sensor
720575940608144732,11,motor
720575940607774044,11,inter
720575940623478115,11,motor
720575940615757162,11,inter
720575940635211115,11,inter
720575940619625837,11,motor
720575940645258606,11,motor
720575940620326253,11,sensor
720575940612990321,11,motor
720575940613891442,11,sensor
720575940637126007,11,motor
720575940620012923,11,sensor
720575940627096957,11,motor
720575940629304702,11,motor
720575940648570244,11,inter
720575940624209288,11,sensor
720575940632126860,11,sensor
720575940642422157,11,motor
720575940643112333,11,motor
720575940641553805,11,sensor
720575940630657015,11,sensor
720575940614352278,11,motor
720575940612603289,11,motor
720575940629067163,11,inter
720575940633396636,11,sensor
720575940632409500,11,sensor
720575940618216862,11,inter
720575940615036319,11,sensor
720575940644494752,11,motor
720575940655013281,11,motor
720575940639542691,11,sensor
720575940619453861,11,sensor
720575940619998630,11,motor
720575940613524903,11,sensor
720575940620283307,11,inter
720575940637515182,11,sensor
720575940620561840,11,motor
720575940636036532,11,sensor
720575940623107509,11,sensor
720575940616449465,11,sensor
720575940624534972,11,inter
720575940635837887,11,inter
720575940621694401,11,sensor
720575940629560770,11,sensor
720575940611292622,11,inter
720575940622161366,11,motor
720575940619245016,11,inter
720575940617792985,11,sensor
720575940616807897,11,sensor
720575940629229020,11,sensor
720575940625741287,11,inter
720575940624897516,11,motor
720575940625673708,11,inter
720575940611675634,11,inter
720575940624152051,11,motor
720575940631617017,11,motor
720575940628102652,11,motor
720575940625159677,11,sensor
720575940617281025,11,sensor
720575940628459011,11,motor
720575940607667723,11,sensor
720575940630658578,11,sensor
720575940628360723,11,motor
720575940626748949,11,sensor
720575940645047831,11,motor
720575940623019544,11,motor
720575940627015196,11,motor
720575940626445852,11,inter
720575940626083356,11,inter
720575940627629598,11,motor
720575940622089761,11,inter
720575940631705130,11,motor
720575940630550058,11,motor
720575940633640493,11,motor
720575940631959097,11,motor
720575940639112765,11,motor
720575940626112062,11,sensor
720575940638168639,11,inter
720575940618249797,11,inter
720575940638989894,11,motor
720575940626138701,11,motor
720575940629005903,11,motor
720575940614461014,11,sensor
720575940639182424,11,sensor
720575940620093019,11,motor
720575940610621026,11,motor
720575940622552675,11,motor
720575940610209378,11,sensor
720575940636034661,11,motor
720575940615868010,11,sensor
720575940629489260,11,sensor
720575940646518382,11,inter
720575940644791918,11,motor
720575940636999280,11,inter
720575940620686964,11,sensor
720575940620678772,11,sensor
720575940629730934,11,inter
720575940635735671,11,inter
720575940616390261,11,sensor
720575940607170178,11,motor
720575940608145026,11,inter
720575940624391816,11,sensor
720575940628264585,11,motor
720575940631365260,11,sensor
720575940635967118,11,motor
720575940616504977,11,motor
720575940613635737,11,inter
720575940628709019,11,motor
720575940616169117,11,sensor
720575940619191966,11,motor
720575940614428319,11,sensor
720575940656062113,11,inter
720575940652922529,11,sensor
720575940613944994,11,inter
720575940633556644,11,sensor
720575940621334181,11,motor
720575940621057702,11,inter
720575940613473959,11,sensor
720575940655011489,11,inter
720575940622018217,11,sensor
720575940604458668,11,motor
720575940620664496,11,sensor
720575940607155890,11,inter
720575940612337331,11,inter
720575940612218547,11,sensor
720575940623533749,11,motor
720575940626085562,11,motor
720575940637308605,11,motor
720575940620494529,11,inter
720575940629378754,11,motor
720575940622517956,11,sensor
720575940628238023,11,sensor
720575940626968266,11,inter
720575940625477322,11,motor
720575940633593548,11,inter
720575940633179852,11,sensor
720575940613981905,11,sensor
720575940610899666,11,inter
720575940616888020,11,sensor
720575940609097429,11,motor
720575940609959637,11,inter
720575940642549467,11,motor
720575940642506459,11,inter
720575940637210334,11,sensor
720575940637607646,11,sensor
720575940604729056,11,motor
720575940632962786,11,motor
720575940611981029,11,motor
720575940623083242,11,sensor
720575940620746478,11,motor
720575940619738863,11,sensor
720575940628137713,11,sensor
720575940624525043,11,sensor
720575940621319924,11,motor
720575940631623417,11,sensor
720575940628842240,11,inter
720575940628891396,11,motor
720575940623453959,11,motor
720575940624447240,11,motor
720575940607725321,11,sensor
720575940622898957,11,motor
720575940622143245,11,sensor
720575940631967506,11,motor
720575940628586261,11,sensor
720575940644968215,11,motor
720575940622538520,11,sensor
720575940621475610,11,motor
720575940617760539,11,motor
720575940617955099,11,inter
720575940627367708,11,inter
720575940613408552,11,sensor
720575940629327659,11,sensor
720575940617727793,11,sensor
720575940646068020,11,inter
720575940640325429,11,motor
720575940629995319,11,inter
720575940631283512,11,motor
720575940631721785,11,motor
720575940631082808,11,sensor
720575940626569018,11,inter
720575940627033918,11,sensor
720575940625561406,11,motor
720575940615626562,11,motor
720575940619134789,11,inter
720575940628805448,11,inter
720575940638803790,11,motor
720575940631547729,11,inter
720575940627787609,11,motor
720575940627537753,11,inter
720575940626433881,11,motor
720575940610652002,11,motor
720575940604690278,11,sensor
720575940614059882,11,motor
720575940635166571,11,motor
720575940630114156,11,motor
720575940610389873,11,sensor
720575940638668659,11,sensor
720575940621213556,11,inter
720575940630040438,11,sensor
720575940630607738,11,motor
720575940622266236,11,motor
720575940630652798,11,sensor
720575940626730883,11,motor
720575940619636615,11,motor
720575940619896711,11,inter
720575940641904525,11,inter
720575940613019541,11,motor
720575940627976088,11,sensor
720575940617226141,11,sensor
720575940620474278,11,inter
720575940619866027,11,sensor
720575940605513649,11,motor
720575940605777841,11,inter
720575940604870577,11,sensor
720575940622219190,11,inter
720575940610211779,11,sensor
720575940619530187,11,motor
720575940630085583,11,sensor
720575940611735514,11,motor
720575940640608219,11,sensor
720575940616376287,11,motor
720575940616286175,11,sensor
720575940637341668,11,motor
720575940623697898,11,motor
720575940623110123,11,sensor
720575940620124143,11,inter
720575940622168052,11,motor
720575940629428215,11,motor
720575940635211768,11,inter
720575940635406944,12,sensor
720575940628077568,13,sensor
720575940628914692,13,sensor
720575940623788040,13,sensor
720575940627480586,13,sensor
720575940628181520,13,sensor
720575940632403986,13,sensor
720575940621256212,13,sensor
720575940627927573,13,sensor
720575940620235796,13,inter
720575940622368792,13,sensor
720575940633212441,13,sensor
720575940633483807,13,sensor
720575940603985952,13,sensor
720575940621762081,13,sensor
720575940618757666,13,sensor
720575940617537570,13,sensor
720575940644362788,13,sensor
720575940631586858,13,sensor
720575940632416298,13,sensor
720575940631105580,13,sensor
720575940630571052,13,sensor
720575940610669614,13,sensor
720575940628609579,13,inter
720575940630945335,13,sensor
720575940628200506,13,sensor
720575940626143806,13,sensor
720575940638633535,13,sensor
720575940636873791,13,sensor
720575940638288447,13,sensor
720575940627223614,13,inter
720575940611079236,13,sensor
720575940617586757,13,sensor
720575940608199748,13,sensor
720575940625251401,13,sensor
720575940628059722,13,sensor
720575940631899223,13,sensor
720575940639017050,13,sensor
720575940621298270,13,sensor
720575940622054497,13,sensor
720575940631287912,13,sensor
720575940627772009,13,sensor
720575940616169578,13,sensor
720575940630546540,13,sensor
720575940612907121,13,sensor
720575940635082871,13,sensor
720575940610157688,13,sensor
720575940627844734,13,sensor
720575940659611777,13,sensor
720575940660217473,13,sensor
720575940648650884,13,sensor
720575940617668747,13,sensor
720575940631423116,13,sensor
720575940636241550,13,sensor
720575940637666446,13,sensor
720575940637633678,13,sensor
720575940634034839,13,sensor
720575940612284569,13,sensor
720575940617552541,13,sensor
720575940618295454,13,sensor
720575940615594658,13,sensor
720575940621061285,13,sensor
720575940613579943,13,sensor
720575940611372714,13,sensor
720575940637526190,13,sensor
720575940613419695,13,sensor
720575940606751922,13,sensor
720575940611022515,13,sensor
720575940636576948,13,sensor
720575940616079035,13,sensor
720575940606762686,13,sensor
720575940610408643,13,sensor
720575940631630021,13,sensor
720575940629011655,13,sensor
720575940619411147,13,sensor
720575940612475598,13,sensor
720575940614944977,13,sensor
720575940634156755,13,inter
720575940618385620,13,sensor
720575940608241365,13,sensor
720575940608845525,13,sensor
720575940618308825,13,sensor
720575940640971995,13,sensor
720575940641593051,13,sensor
720575940623636701,13,sensor
720575940615303391,13,sensor
720575940614727903,13,sensor
720575940604431584,13,sensor
720575940624770791,13,sensor
720575940623875819,13,sensor
720575940623444715,13,sensor
720575940614756589,13,sensor
720575940620467438,13,sensor
720575940621398254,13,sensor
720575940620465904,13,sensor
720575940627035388,13,sensor
720575940625056509,13,sensor
720575940623547133,13,sensor
720575940627160322,13,sensor
720575940628914436,13,sensor
720575940628524292,13,sensor
720575940627690246,13,sensor
720575940616824588,13,sensor
720575940627708688,13,sensor
720575940627605779,13,sensor
720575940626624275,13,sensor
720575940627737365,13,sensor
720575940623000858,13,sensor
720575940622070554,13,sensor
720575940624450342,13,sensor
720575940624001321,13,sensor
720575940632198442,13,sensor
720575940632197930,13,sensor
720575940615073587,13,sensor
720575940644961588,13,sensor
720575940619337536,13,sensor
720575940620565313,13,sensor
720575940631619921,13,sensor
720575940628343634,13,sensor
720575940619895125,13,sensor
720575940625784153,13,sensor
720575940638128474,13,sensor
720575940620437339,13,sensor
720575940631538028,13,sensor
720575940619928429,13,sensor
720575940611379569,13,sensor
720575940612732273,13,sensor
720575940630024566,13,sensor
720575940637056887,13,sensor
720575940636316023,13,inter
720575940631497078,13,sensor
720575940630770042,13,sensor
720575940630183286,13,sensor
720575940618561403,13,sensor
720575940621939071,13,motor
720575940628023685,13,sensor
720575940622920074,13,sensor
720575940632795532,13,sensor
720575940641606541,13,sensor
720575940617207185,13,sensor
720575940623913364,13,sensor
720575940612461461,13,sensor
720575940628467611,13,sensor
720575940613167007,13,sensor
720575940644704160,13,sensor
720575940615394719,13,sensor
720575940614238114,13,sensor
720575940656090017,13,sensor
720575940620541349,13,sensor
720575940612635050,13,motor
720575940633938349,13,sensor
720575940608124338,13,sensor
720575940633804212,13,sensor
720575940636489140,13,inter
720575940617205179,13,sensor
720575940634939327,13,sensor
720575940635945919,13,sensor
720575940635933119,13,sensor
720575940634773951,13,sensor
720575940606056905,13,sensor
720575940631930828,13,sensor
720575940623136717,13,sensor
720575940631975884,13,sensor
720575940630131663,13,sensor
720575940613489617,13,sensor
720575940611671506,13,sensor
720575940611944914,13,sensor
720575940610505170,13,sensor
720575940608970197,13,sensor
720575940610048981,13,sensor
720575940641592795,13,sensor
720575940623528925,13,sensor
720575940613590501,13,sensor
720575940618291174,13,inter
720575940628739560,13,sensor
720575940614429165,13,sensor
720575940613258221,13,sensor
720575940619931119,13,sensor
720575940624515571,13,sensor
720575940640804853,13,sensor
720575940640830453,13,sensor
720575940630247418,13,inter
720575940624057853,13,sensor
720575940623901695,13,sensor
720575940623017989,14,motor
720575940608716809,14,motor
720575940607017993,14,motor
720575940616018956,14,motor
720575940631381007,14,motor
720575940628826128,14,motor
720575940627275795,14,sensor
720575940619877396,14,motor
720575940628125715,14,motor
720575940622695448,14,motor
720575940633170969,14,sensor
720575940627312668,14,sensor
720575940625861660,14,motor
720575940626626597,14,motor
720575940615063592,14,motor
720575940623918121,14,motor
720575940610611246,14,sensor
720575940632305711,14,motor
720575940625737776,14,motor
720575940625874992,14,sensor
720575940626826288,14,motor
720575940647031860,14,motor
720575940631703608,14,motor
720575940631918649,14,motor
720575940632486969,14,motor
720575940626780222,14,motor
720575940626279486,14,motor
720575940619671616,14,motor
720575940616921152,14,sensor
720575940621833281,14,motor
720575940620262465,14,sensor
720575940610000964,14,sensor
720575940609937476,14,motor
720575940610677828,14,motor
720575940610679876,14,motor
720575940637936710,14,sensor
720575940632304711,14,motor
720575940630839371,14,motor
720575940619973712,14,motor
720575940631349335,14,motor
720575940638024794,14,motor
720575940608498780,14,motor
720575940617488477,14,motor
720575940629422183,14,sensor
720575940631989352,14,motor
720575940630667372,14,motor
720575940639769715,14,motor
720575940630691958,14,motor
720575940636346487,14,motor
720575940629778554,14,motor
720575940619076731,14,motor
720575940648180868,14,motor
720575940642428045,14,motor
720575940636685454,14,motor
720575940628225167,14,motor
720575940617629841,14,motor
720575940626960536,14,motor
720575940612606105,14,sensor
720575940635527322,14,motor
720575940619176094,14,motor
720575940655014049,14,motor
720575940620335269,14,motor
720575940621628582,14,motor
720575940619549867,14,sensor
720575940607377586,14,motor
720575940624986300,14,motor
720575940623211725,14,motor
720575940611502286,14,motor
720575940613527761,14,motor
720575940611958994,14,motor
720575940612208858,14,motor
720575940630461660,14,motor
720575940637656286,14,motor
720575940605890784,14,motor
720575940639152361,14,motor
720575940612558061,14,motor
720575940612423922,14,sensor
720575940652580086,14,motor
720575940626557186,14,motor
720575940627825923,14,motor
720575940627086594,14,motor
720575940628995331,14,motor
720575940625223944,14,motor
720575940616014092,14,motor
720575940623164685,14,motor
720575940630548751,14,sensor
720575940629564688,14,motor
720575940632047890,14,motor
720575940631293202,14,motor
720575940620359956,14,motor
720575940627418387,14,motor
720575940628780309,14,motor
720575940623037720,14,motor
720575940634090777,14,sensor
720575940633185567,14,motor
720575940605119776,14,motor
720575940621771041,14,motor
720575940644653348,14,motor
720575940623449382,14,motor
720575940624986407,14,motor
720575940623777065,14,inter
720575940633941293,14,motor
720575940625867056,14,motor
720575940620156209,14,motor
720575940616167730,14,sensor
720575940647560500,14,motor
720575940639339829,14,sensor
720575940628683063,14,sensor
720575940632029496,14,motor
720575940630233404,14,motor
720575940630232380,14,motor
720575940615672130,14,motor
720575940615671106,14,motor
720575940610001220,14,motor
720575940609922372,14,sensor
720575940632252743,14,motor
720575940627814728,14,motor
720575940627828040,14,motor
720575940638001498,14,motor
720575940621827419,14,sensor
720575940617494877,14,motor
720575940622054753,14,motor
720575940636541285,14,motor
720575940628755815,14,motor
720575940631994728,14,motor
720575940631939432,14,motor
720575940630664556,14,sensor
720575940645527918,14,motor
720575940640589171,14,motor
720575940640723315,14,motor
720575940630579574,14,motor
720575940660220289,14,motor
720575940607162754,14,motor
720575940660233601,14,motor
720575940659340673,14,motor
720575940646088068,14,sensor
720575940627383685,14,motor
720575940620031366,14,motor
720575940623314312,14,motor
720575940627739023,14,motor
720575940627779983,14,motor
720575940626856344,14,motor
720575940612686233,14,motor
720575940634301852,14,motor
720575940654057889,14,sensor
720575940614736290,14,sensor
720575940639831459,14,motor
720575940620274085,14,motor
720575940614660519,14,motor
720575940635596212,14,motor
720575940626672058,14,motor
720575940605707710,14,motor
720575940609957315,14,motor
720575940632659404,14,motor
720575940623193549,14,motor
720575940630991311,14,motor
720575940613838289,14,motor
720575940617097684,14,motor
720575940622624214,14,motor
720575940616864217,14,motor
720575940617393625,14,motor
720575940641648091,14,motor
720575940613640685,14,motor
720575940613687789,14,motor
720575940619771375,14,motor
720575940621261296,14,motor
720575940612438514,14,motor
720575940641366517,14,motor
720575940640978421,14,motor
720575940636165624,14,motor
720575940614572542,14,inter
720575940630164992,14,motor
720575940630951424,14,motor
720575940626557442,14,motor
720575940628995587,14,motor
720575940622026245,14,motor
720575940623164941,14,motor
720575940627429907,14,motor
720575940627410451,14,motor
720575940628815381,14,motor
720575940612906518,14,motor
720575940627044885,14,motor
720575940623154712,14,sensor
720575940618166811,14,motor
720575940624928284,14,sensor
720575940614954536,14,motor
720575940614768168,14,motor
720575940627916331,14,sensor
720575940625875504,14,motor
720575940625172016,14,sensor
720575940616194610,14,motor
720575940647030324,14,motor
720575940617787963,14,motor
720575940619114048,14,motor
720575940627847752,14,motor
720575940627828296,14,motor
720575940622493260,14,motor
720575940632134227,14,motor
720575940632839763,14,motor
720575940617493078,14,motor
720575940615811670,14,sensor
720575940639994456,14,motor
720575940626308697,14,sensor
720575940608500316,14,motor
720575940611167842,14,motor
720575940626295396,14,motor
720575940637578853,14,motor
720575940636552805,14,motor
720575940631999080,14,motor
720575940631997032,14,motor
720575940628668009,14,motor
720575940635202155,14,motor
720575940630589036,14,motor
720575940638604915,14,sensor
720575940630674038,14,motor
720575940629470838,14,sensor
720575940611442296,14,motor
720575940619042427,14,sensor
720575940618514043,14,motor
720575940648188548,14,motor
720575940620182151,14,motor
720575940620170887,14,sensor
720575940627182217,14,motor
720575940624023188,14,motor
720575940625813140,14,sensor
720575940634782359,14,motor
720575940612692633,14,sensor
720575940613307033,14,motor
720575940633796252,14,motor
720575940616791709,14,sensor
720575940643867296,14,motor
720575940644726432,14,motor
720575940644467360,14,motor
720575940614635175,14,motor
720575940628885160,14,motor
720575940636828334,14,motor
720575940623476407,14,motor
720575940624623287,14,motor
720575940626668218,14,motor
720575940616298171,14,motor
720575940625045180,14,motor
720575940639285949,14,motor
720575940621256384,14,sensor
720575940621569728,14,motor
720575940629111490,14,motor
720575940610482883,14,motor
720575940607272649,14,motor
720575940627099338,14,motor
720575940632726220,14,motor
720575940623209165,14,motor
720575940623192781,14,sensor
720575940631108303,14,motor
720575940633198284,14,motor
720575940623128269,14,motor
720575940623208141,14,motor
720575940631092943,14,motor
720575940609133269,14,motor
720575940619473624,14,sensor
720575940631365340,14,motor
720575940621736669,14,sensor
720575940638907108,14,motor
720575940611715813,14,motor
720575940617678566,14,motor
720575940624882407,14,sensor
720575940618594022,14,motor
720575940613563117,14,motor
720575940614291181,14,motor
720575940620780272,14,sensor
720575940612443890,14,motor
720575940639813365,14,sensor
720575940630771449,14,sensor
720575940624402173,14,inter
720575940629012227,14,motor
720575940624600840,14,motor
720575940627444490,14,motor
720575940623847181,14,sensor
720575940631319311,14,motor
720575940631340815,14,motor
720575940632407826,14,motor
720575940620353300,14,motor
720575940613154582,14,motor
720575940633277209,14,motor
720575940618539810,14,motor
720575940647075619,14,motor
720575940623381286,14,motor
720575940615059240,14,inter
720575940623322921,14,motor
720575940632960813,14,motor
720575940625870640,14,motor
720575940619097905,14,motor
720575940638103349,14,motor
720575940632030008,14,motor
720575940617298747,14,motor
720575940616217403,14,sensor
720575940639756093,14,motor
720575940638719807,14,motor
720575940610054980,14,motor
720575940618472261,14,motor
720575940638714694,14,motor
720575940627828552,14,motor
720575940627812168,14,motor
720575940629317450,14,sensor
720575940631406411,14,motor
720575940629024591,14,motor
720575940621047632,14,motor
720575940616848214,14,motor
720575940626961241,14,motor
720575940621399899,14,motor
720575940608451420,14,motor
720575940621538142,14,motor
720575940635179871,14,motor
720575940611160930,14,motor
720575940610803554,14,motor
720575940631982952,14,motor
720575940634210155,14,motor
720575940637218672,14,motor
720575940637216624,14,sensor
720575940637144944,14,motor
720575940630810486,14,motor
720575940649829241,14,motor
720575940619016059,14,motor
720575940622348156,14,sensor
720575940629805950,14,motor
720575940660223873,14,sensor
720575940621218694,14,motor
720575940620553094,14,motor
720575940627107721,14,motor
720575940633228172,14,motor
720575940616038294,14,motor
720575940634825623,14,motor
720575940618574749,14,motor
720575940620129182,14,motor
720575940615583647,14,motor
720575940644473760,14,motor
720575940615583650,14,motor
720575940632648612,14,motor
720575940632602532,14,sensor
720575940621818790,14,sensor
720575940622195625,14,motor
720575940620103595,14,motor
720575940615023535,14,motor
720575940606388146,14,sensor
720575940620673985,14,motor
720575940609407939,14,motor
720575940623535044,14,motor
720575940609423299,14,motor
720575940606866377,14,sensor
720575940625705930,14,motor
720575940626191306,14,motor
720575940623132621,14,motor
720575940633373651,14,motor
720575940633316307,14,motor
720575940618859480,14,motor
720575940630461404,14,motor
720575940630964188,14,motor
720575940615376863,14,motor
720575940615292895,14,motor
720575940613347299,14,motor
720575940623676394,14,motor
720575940624333802,14,motor
720575940623663084,14,motor
720575940621150191,14,motor
720575940612354034,14,motor
720575940631342073,14,motor
720575940630829051,14,motor
720575940626528252,14,motor
720575940628037105,15,sensor
720575940632788551,16,sensor
720575940613096362,17,sensor
720575940621372933,18,motor
720575940624987143,18,sensor
720575940609381897,18,sensor
720575940628405258,18,sensor
720575940614456332,18,motor
720575940629263888,18,motor
720575940628197392,18,motor
720575940627826206,18,sensor
720575940628522540,18,motor
720575940631083053,18,sensor
720575940632317997,18,motor
720575940639961653,18,sensor
720575940631964729,18,sensor
720575940632707129,18,sensor
720575940626248250,18,inter
720575940631057468,18,sensor
720575940639156799,18,sensor
720575940616362562,18,sensor
720575940638874182,18,sensor
720575940623747145,18,sensor
720575940632404555,18,sensor
720575940631416313,18,sensor
720575940633789011,18,sensor
720575940620327003,18,sensor
720575940616455261,18,sensor
720575940635847775,18,inter
720575940633550431,18,sensor
720575940620139105,18,sensor
720575940622057057,18,inter
720575940628030567,18,sensor
720575940629352041,18,sensor
720575940643487342,18,motor
720575940637051503,18,sensor
720575940611563633,18,sensor
720575940640789619,18,sensor
720575940622516852,18,sensor
720575940637291639,18,sensor
720575940660742785,18,motor
720575940606505090,18,sensor
720575940623976072,18,sensor
720575940614619282,18,motor
720575940624426643,18,sensor
720575940624411283,18,sensor
720575940623326868,18,sensor
720575940635601559,18,sensor
720575940640884899,18,sensor
720575940614416039,18,sensor
720575940628762280,18,sensor
720575940608235186,18,sensor
720575940608086194,18,sensor
720575940612943539,18,motor
720575940626000056,18,sensor
720575940618554041,18,sensor
720575940618209465,18,sensor
720575940635974335,18,sensor
720575940630778050,18,sensor
720575940630725826,18,sensor
720575940631673029,18,sensor
720575940644651208,18,sensor
720575940641486032,18,sensor
720575940611719378,18,sensor
